,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Middle income,MIC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.06665355,49.04437567,48.68998224,48.52390301,48.19390821,47.94912899,47.72244094,47.51394354,47.43307371,47.38123376,47.10139986,46.79180842,46.59939552,46.51083777,46.42873296,46.09368462,45.91089524,45.44704813,44.9241319,44.49561816,44.25717298,43.92341158,43.64238089,43.47835411,43.2976423,43.04055812,42.90380178,42.79123536,42.84847257,40.55899076,40.89868138
North Macedonia,MKD,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.49300003,30.48900032,29.55800056,28.04100037,25.4640007,23.81599998,24.34499931,25.55999947,27.26499939,27.11300087,28.26600075,28.13699913,27.69499969,27.02199936,26.74399948,26.34000015,27.7310009,28.14800072,28.64500046,29.09300041,30.12700081,29.99900055,31.59700012,31.41500092,32.57500076,32.70700073,33.4070015,34.48899841,36.6780014,34.74499893,35.41199875
Mali,MLI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58.6609993,58.64500046,58.68299866,58.71900177,58.76100159,58.77299881,58.79199982,58.16400146,57.52199936,56.85400009,56.24100113,55.5019989,54.85300064,54.1230011,53.70399857,53.20000076,52.7159996,53.09600067,53.48600006,53.90299988,54.80899811,54.98699951,55.22299957,56.54700089,56.00699997,54.62099838,53.21300125,53.23799896,53.27999878,52.61100006,52.57500076
Malta,MLT,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.70100021,25.1079998,25.5529995,25.70599937,25.81800079,26.29400063,26.80599976,26.97100067,27.4109993,27.75799942,27.12299919,28.31100082,27.6970005,26.13500023,27.79400063,27.96800041,29.85199928,31.2670002,31.48600006,32.35200119,33.52199936,36.29999924,38.70000076,40.69400024,41.25899887,42.95800018,44.94100189,48.03499985,49.49200058,50.90399933,51.45500183
Myanmar,MMR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.2009964,63.48600006,63.00999832,62.44599915,61.93099976,61.47600174,61.09899902,60.71699905,59.9640007,59.00899887,58.22499847,57.43299866,56.55799866,55.72900009,54.94300079,54.22299957,53.59500122,53.08399963,52.59700012,52.17200089,51.92300034,51.64199829,51.32500076,51.0320015,50.78300095,48.55500031,46.36199951,47.55899811,45.36199951,42.54899979,39.97399902
Middle East & North Africa (excluding high income),MNA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.65359694,14.15042563,13.8173399,14.01870994,13.76877553,14.05605923,13.99795316,14.02420328,14.51055616,14.45590483,14.53718282,14.06155366,14.54160906,15.01441106,15.28003394,15.48683538,15.89393817,15.10786266,15.14349646,14.85298071,14.34360289,14.54685304,14.4440388,14.32275976,14.49880424,14.86815053,14.61888826,13.99252314,13.43408605,12.03198026,12.11292585
Montenegro,MNE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.6970005,30.6590004,30.54400063,29.9810009,29.43700027,29.1420002,29.03300095,28.82500076,29.25900078,28.66699982,28.54800034,28.29400063,28.03199959,27.6779995,27.4260006,30.2670002,33.37400055,34.40299988,33.58499908,33.41799927,33.63600159,34.68700027,35.46300125,37.80599976,39.40000153,39.45700073,39.42499924,40.84199905,42.09899902,37.87400055,38.57799911
Mongolia,MNG,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.77700043,53.13999939,53.37599945,53.39400101,53.24700165,53.13299942,53.04000092,52.93799973,52.85200119,52.80099869,52.74499893,52.64099884,52.34600067,52.20999908,51.97100067,51.80099869,51.63800049,51.18999863,50.4090004,50.98899841,52.49300003,52.47200012,51.43700027,51.99200058,51.61500168,49.74000168,50.8409996,49.43399811,50.64300156,48.07099915,47.99200058
Northern Mariana Islands,MNP,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.10700226,85.23500061,85.39199829,85.48999786,85.58100128,85.58899689,85.59799957,85.63999939,85.68800354,85.70999908,85.77899933,85.81500244,85.85099792,85.11699677,84.35199738,83.5739975,82.75499725,81.91200256,81.04100037,80.14600372,79.22699738,78.27700043,77.29799652,76.29399872,75.25800323,75.28800201,75.34100342,75.40200043,75.46399689,74.46800232,74.28399658
Mauritania,MRT,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8220005,25.85000038,25.89900017,25.91900063,25.98999977,26.00499916,26.00200081,26.04100037,26.07299995,26.09600067,25.94599915,25.79599953,25.65800095,25.50499916,25.36899948,25.25099945,25.06599998,24.93499947,24.80599976,24.68499947,24.56500053,24.4470005,24.4659996,24.48600006,24.50900078,24.52199936,24.54899979,24.57900047,24.62400055,23.96699905,23.83300018
Mauritius,MUS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.3390007,33.37599945,33.38199997,33.41899872,33.49599838,33.60599899,33.70199966,33.79000092,33.85900116,33.96099854,33.6590004,33.23300171,33.77700043,34.29600143,34.33200073,34.67200089,34.23600006,35.68700027,36.20100021,37.22499847,36.86999893,37.17200089,39.08399963,39.42699814,40.50500107,39.72900009,40.11100006,40.20100021,40.82500076,38.33599854,38.49499893
Malawi,MWI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.77200317,70.67500305,70.7440033,70.65100098,70.72899628,70.61299896,70.51699829,70.43699646,70.23799896,70.03900146,69.81800079,69.65599823,69.48300171,69.29199982,69.09400177,68.91200256,68.7440033,68.54799652,68.36299896,68.16799927,67.97100067,67.76999664,67.59600067,67.61100006,67.61599731,67.65499878,67.70200348,67.8219986,67.95800018,64.88200378,65.18399811
Malaysia,MYS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43.43299866,44.17499924,44.32699966,43.9620018,43.61100006,45.16500092,44.56299973,43.47399902,43.40599823,44.02199936,43.54299927,43.1230011,43.72399902,43.02000046,42.2840004,42.50799942,42.23300171,41.51499939,42.01499939,41.93700027,43.51300049,45.02399826,47.48600006,48.51200104,48.75500107,48.63299942,49.00799942,49.50699997,49.98099899,49.06999969,48.69800186
North America,NAC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83181296,52.85250308,53.12742743,54.18119966,54.5828618,54.93442139,55.65482253,55.964736,56.35089191,56.48714001,56.08516692,55.53106111,55.48740458,55.36457978,55.58787041,55.96741211,56.07027892,55.72868328,54.01448416,53.25310687,52.90283679,52.87366684,52.92683645,53.20284361,53.38516694,53.69391261,54.19073966,54.48054321,54.93929231,51.10128668,52.75145432
Namibia,NAM,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.91899872,38.57500076,38.19300079,37.88800049,36.85699844,35.81999969,34.80699921,35.55099869,36.30699921,37.06700134,37.00500107,36.96900177,36.89400101,36.87599945,37.26399994,37.76100159,38.21300125,38.6590004,39.10900116,39.62200165,41.30199814,43.01800156,46.45299911,45.56200027,43.59400177,41.63999939,43.36999893,45.11399841,45.03300095,43.37400055,43.28900146
New Caledonia,NCL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.15000153,47.76599884,47.6269989,47.68000031,47.92699814,47.47800064,47.76900101,47.48899841,47.89799881,48.17699814,48.3730011,48.6230011,49.04700089,49.27600098,49.69100189,50.3030014,50.69499969,50.85900116,51.3390007,51.21500015,50.78900146,50.35800171,50.04100037,49.71500015,49.60900116,49.67599869,49.65000153,49.64500046,49.63600159,47.25999832,47.2159996
Niger,NER,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.73400116,68.72200012,68.70899963,68.70999908,68.71700287,68.66699982,68.63999939,68.63500214,68.60199738,68.58399963,68.53700256,68.17900085,67.82800293,67.48400116,67.18399811,67.40699768,67.63700104,67.89800262,68.14199829,68.41500092,68.66100311,64.58699799,63.34199905,62.06800079,62.05699921,62.04199982,62.03499985,62.03699875,62.04199982,61.40299988,61.31999969
Nigeria,NGA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.01599884,54.08399963,54.14899826,54.2480011,54.36299896,54.41899872,54.47999954,54.55599976,54.63199997,54.71900177,54.7179985,54.74300003,54.73600006,54.7519989,54.75899887,54.71699905,54.69300079,54.68000031,54.67599869,54.67699814,54.64799881,52.27099991,49.87099838,48.43199921,48.18199921,46.27299881,45.31100082,45.375,45.42900085,43.50899887,43.70700073
Nicaragua,NIC,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.15999985,34.77899933,33.40100098,32.07899857,30.76799965,31.05599976,31.2859993,31.54199982,32.32400131,33.06000137,33.81600189,34.56499863,35.35599899,36.06900024,37.76800156,38.9280014,39.7159996,39.7159996,39.59000015,40.54600143,42.02799988,43.51200104,44.49599838,45.25500107,45.72399902,46.64899826,47.37400055,46.0870018,45.65200043,43.56499863,43.91400146
Netherlands,NLD,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.375,42.52299881,43.00600052,43.88299942,44.14599991,45.3219986,47.0530014,48.51399994,50.50400162,52.29100037,53.73600006,54.29600143,54.35300064,54.07899857,51.78699875,52.69100189,54.41199875,55.73500061,55.89400101,55.44400024,55.57300186,55.5909996,54.91699982,53.91500092,54.51399994,54.84799957,55.6969986,56.74700165,57.79100037,57.50699997,59.90100098
Norway,NOR,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3409996,52.10300064,52.13899994,52.89699936,53.55099869,55.30099869,56.79700089,58.68500137,59.12900162,59.22299957,59.27700043,59.80599976,58.56299973,58.76800156,58.16699982,58.99700165,60.58300018,61.75,60.98300171,59.9620018,59.79999924,59.98199844,59.5719986,60.83499908,59.79399872,59.66699982,59.20899963,59.61399841,60.04800034,59.47499847,57.38899994
Nepal,NPL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.91799927,80.05000305,80.16300201,80.1969986,80.4280014,80.36699677,80.36599731,80.41999817,80.43599701,80.21900177,80.04399872,79.91699982,79.64700317,79.42500305,79.22899628,79.01000214,78.78500366,78.53399658,78.45800018,78.41100311,78.47499847,78.61199951,78.86499786,79.00499725,79.22499847,79.73400116,79.71199799,79.94200134,80.06400299,72.26599884,74.80899811
Nauru,NRU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
New Zealand,NZL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.96500015,48.74100113,49.08300018,50.7480011,52.19100189,53.59999847,53.16199875,52.63600159,53.44300079,53.98300171,55.13700104,55.76300049,56.27500153,57.08300018,58.25899887,58.71300125,59.21500015,59.28099823,58.02799988,57.29700089,57.7879982,57.46500015,58.41600037,59.48899841,59.67499924,61.09400177,62.13100052,62.83499908,62.95600128,62.00699997,62.40200043
OECD members,OED,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.62547276,44.50661879,44.0633634,44.48014623,44.66034008,44.85611099,45.25313974,45.35200224,45.57524313,45.78920211,45.92836968,45.85085991,45.9437264,45.87755125,46.35264238,46.88967764,47.24768297,47.41567968,46.80512297,46.66763432,46.80682615,46.98598467,47.1591586,47.39905351,47.78477905,48.24281458,48.72274982,49.21672035,49.64195286,47.43657147,48.42876509
Oman,OMN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.99300003,19.8939991,19.91399956,20.07999992,20.27899933,20.48600006,20.67099953,20.98699951,21.41900063,21.64599991,21.80699921,22.1970005,22.68000031,23.20000076,23.68600082,24.09600067,24.47800064,24.86700058,25.0510006,25.1779995,25.24799919,25.35199928,25.40800095,25.50399971,25.70800018,25.95199966,26.7859993,27.5909996,27.58099937,24.37400055,25.00799942
Other small states,OSS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.78516641,41.15769026,40.53199644,40.29437283,39.99063358,39.66459087,39.40108753,39.57255164,39.86046519,40.27036299,40.17120957,40.38433567,40.51744845,40.81368021,41.16939307,41.78484263,42.2532129,42.60699261,42.52424713,42.36186246,42.62245253,43.06894247,43.51057116,43.73332611,43.99565916,43.94083591,44.35919838,44.76158525,44.96384134,43.09549647,43.12934507
Pakistan,PAK,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.73499966,13.74600029,14.11900043,14.41300011,12.49499989,13.6420002,14.86900043,15.17500019,15.61299992,16.06100082,16.1079998,16.15500069,16.91500092,17.69599915,18.2670002,18.86400032,19.23800087,19.72100067,20.87599945,21.86400032,22.0359993,22.00900078,21.96699905,22.4810009,22.46199989,21.79700089,21.1609993,20.53000069,20.52599907,19.58099937,19.65699959
Panama,PAN,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.89300156,37.0359993,38.20199966,39.05500031,40.0929985,40.33800125,40.58399963,40.63399887,40.66500092,41.56299973,42.45899963,43.375,43.81700134,43.85900116,44.57600021,43.10900116,43.59899902,44.52899933,45.41400146,43.19499969,43.07799911,45.17399979,46.48199844,46.43799973,47.31900024,47.37400055,46.96699905,48.57300186,50.63800049,38.97200012,42.41199875
Peru,PER,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.60400009,41.32500076,42.69100189,44.07699966,46.86600113,49.19599915,51.66899872,52.26800156,54.82699966,50.93799973,55.66899872,57.70999908,60.13800049,61.25699997,63.17399979,64.94799805,67.3239975,67.45999908,68.06199646,69.55400085,69.11399841,68.32700348,67.48300171,67.00099945,65.45600128,66.32499695,66.70899963,67.16000366,67.42500305,52.93799973,62.26300049
Philippines,PHL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.41799927,45.51100159,45.5530014,45.52000046,45.44599915,45.34700012,45.24399948,45.24700165,45.27899933,45.22900009,45.18399811,45.17900085,45.13999939,44.81499863,45.375,45.44400024,45.72000122,45.04299927,45.74200058,46.14899826,46.93000031,46.5359993,46.39799881,47.19900131,47.02500153,46.7480011,43.76699829,44.25099945,45.32500076,41.46300125,42.66600037
Palau,PLW,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Papua New Guinea,PNG,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.57700348,69.96900177,69.20500183,68.9260025,69.14199829,68.98200226,69.21700287,69.56800079,69.65399933,69.89299774,67.90399933,65.80899811,63.65499878,61.41500092,59.13299942,56.76900101,54.38499832,51.9109993,49.50600052,47.07300186,47.02899933,46.95199966,46.88199997,46.56700134,46.31499863,46.24499893,46.18700027,46.24100113,46.1629982,45.66999817,45.43999863
Poland,POL,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45.77299881,45.27999878,44.35200119,43.6609993,43.38000107,43.27000046,43.4469986,43.82400131,42.86800003,40.90200043,40.2140007,38.86500168,38.41899872,37.99300003,38.5320015,39.62099838,41.44100189,42.84600067,43.11700058,42.82799911,42.79399872,42.88899994,42.8030014,43.83800125,44.68199921,45.30799866,46.02899933,46.56600189,46.39599991,46.29399872,47.50299835
Pre-demographic dividend,PRE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.91150903,56.88327958,56.88182652,56.90094497,56.95610531,56.97106905,56.97930728,57.00826321,57.00750049,56.99845165,56.95918996,56.91182492,56.86297972,56.88026683,56.89037804,56.75434373,56.63902013,56.4149734,56.05344914,55.42586031,55.22353215,54.47451202,53.91265586,53.55552671,53.48411795,53.13414073,52.77973739,52.83027991,52.90542085,51.05666726,51.16595063
Puerto Rico,PRI,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.92499924,27.57699966,29.50600052,29.90699959,29.87100029,30.11199951,30.7840004,30.82799911,33.12400055,32.21099854,31.46299934,30.95400047,30.71800041,31.29700089,30.6760006,30.43000031,30.69000053,30.55800056,29.53499985,29.40099907,28.81200027,28.95999908,28.98500061,29.05800056,29.57500076,29.59000015,29.76399994,30.07999992,30.24300003,28.28300095,30.00399971
"Korea, Dem. People's Rep.",PRK,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.94400024,75.29799652,75.46700287,75.51999664,75.77300262,75.94799805,76.24299622,76.23600006,75.89399719,75.93800354,75.78199768,75.80899811,75.7440033,75.70899963,75.59200287,75.72200012,75.78099823,75.73200226,75.79499817,75.90200043,75.81800079,75.8030014,75.76699829,75.80200195,75.87400055,75.72499847,75.94100189,76.21399689,76.32700348,75.18499756,75.10700226
Portugal,PRT,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.99200058,46.96699905,46.29399872,45.64300156,45.58100128,45.12200165,45.63999939,48.93099976,49.65200043,50.22999954,50.7859993,51.18000031,50.76300049,50.36999893,50.48099899,50.55899811,50.63700104,50.93099976,50.02999878,49.23899841,47.50600052,46.22200012,45.29000092,46.10300064,46.9090004,47.52899933,49.01800156,50.43099976,50.86100006,49.82500076,50.22299957
Paraguay,PRY,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.77899933,49.25,49.25500107,50.05799866,50.71699905,48.14199829,49.4980011,50.22200012,49.30199814,47.35300064,47.97999954,45.49200058,47.10200119,52.00099945,52.05500031,47.45800018,50.2840004,50.38800049,51.30400085,49.66799927,50.81200027,56.45800018,54.66600037,50.51300049,51.95700073,52.5019989,53.56900024,54.77399826,55.08000183,51.22700119,54.17900085
West Bank and Gaza,PSE,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.83100033,10.91800022,10.93599987,10.96800041,11.01299953,10.99800014,11.1239996,11.25800037,11.35499954,11.35099983,8.972999573,8.704999924,10.50899982,10.83899975,10.52200031,11.60000038,12.69299984,11.68500042,11.49199963,10.85400009,11.94400024,11.78600025,11.31000042,12.04199982,11.63799953,10.63700008,9.93200016,10.09799957,10.63799953,9.690999985,10.04500008
Pacific island small states,PSS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.21195669,48.50250182,48.75557299,48.98210088,49.01534742,49.07094825,48.93487534,48.85444851,48.83480612,48.78148879,48.78891493,48.80668785,48.72717491,48.69858203,48.22397378,49.20446003,50.0843422,50.97870848,51.94537136,52.99112415,53.98229701,53.39792904,53.02259395,52.59900708,52.12900486,51.59769079,51.75936055,51.89423964,52.02421137,51.45080546,51.34569624
Post-demographic dividend,PST,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.51458854,46.36999516,46.05634252,46.33043067,46.4330611,46.60026556,46.98531648,47.01521797,47.42792774,47.89538154,48.10020991,48.12928203,48.28425607,48.44632823,48.88502208,49.40136297,49.80710698,49.93152597,49.11041233,48.79915628,48.77972883,48.77658691,48.93102348,49.23774248,49.5668916,50.06634276,50.622691,51.14447667,51.66628528,49.9652549,50.71343936
French Polynesia,PYF,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.9129982,41.75,41.68299866,41.69900131,41.67499924,41.65000153,41.63199997,41.71099854,41.56399918,41.48600006,41.30199814,41.23199844,41.27099991,41.2179985,41.18299866,41.15800095,41.17599869,41.42100143,41.58000183,41.95000076,42.24200058,42.63000107,42.67599869,42.68299866,42.75299835,42.78499985,42.82400131,42.86100006,42.86899948,40.01200104,40.11600113
Qatar,QAT,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.49700165,44.38299942,44.66799927,44.76100159,44.90800095,44.73199844,43.6269989,43.29800034,43.31399918,43.18299866,43.65499878,43.93600082,44.45399857,44.3730011,45.0530014,45.99300003,47.81999969,48.31000137,48.48300171,49.66899872,50.43899918,52.01200104,54.16400146,56.01800156,57.69499969,57.83399963,57.93000031,58.02799988,58.22100067,57.06900024,56.86000061
Romania,ROU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.72200012,57.99900055,56.875,55.92300034,55.25400162,53.17599869,56.13299942,55.36000061,55.40299988,54.47600174,53.65999985,47.3769989,45.92100143,45.69300079,43.85300064,44.91899872,44.90800095,44.63999939,43.9280014,43.34999847,43.12200165,43.43999863,43.09899902,43.3769989,42.60800171,42.24599838,44.05500031,44.07699966,44.06100082,43.25600052,40.20000076
Russian Federation,RUS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54.68099976,54.94499969,52.79399872,49.81700134,48.64400101,47.83200073,45.81700134,44.46300125,47.43199921,48.89899826,48.82699966,50.29299927,49.87900162,50.55899811,51.32500076,51.80699921,52.96300125,52.72900009,51.89199829,52.05899811,52.7120018,53.22100067,52.88499832,52.99100113,52.54600143,52.63399887,52.84500122,53.19100189,52.91600037,52.08399963,51.7480011
Rwanda,RWA,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.58200073,83.77400208,84.06900024,84.43800354,84.77799988,84.71700287,84.60199738,84.48300171,84.36199951,84.24900055,84.12999725,84.01499939,83.88999939,83.78700256,83.68000031,83.56999969,83.45800018,83.35399628,83.23500061,83.12799835,83.01899719,82.91000366,82.79199982,82.68499756,82.73999786,82.8030014,82.84899902,82.90399933,82.96299744,80.97599792,81.0490036
South Asia,SAS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.80241905,27.74912447,27.86552703,27.98807431,27.7779316,27.87444447,27.99996207,28.10214486,28.06083626,28.11069986,28.30932455,28.51326249,28.75299906,29.00895928,29.24967339,28.42537158,27.59963627,26.83429874,26.09372524,25.48504936,24.49234536,23.48301708,23.21181494,22.9986675,22.76266462,22.46883024,22.44793825,22.08779751,22.62797931,20.15735398,20.81436505
Saudi Arabia,SAU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",SL.EMP.TOTL.SP.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.80700016,13.78299999,13.98700047,14.21000004,14.44099998,14.70100021,14.96199989,15.22900009,15.47099972,14.30900002,13.93700027,13.41300011,13.91499996,14.45699978,15.04800034,15.70199966,15.37899971,15.13000011,14.35999966,15.21000004,16.02099991,16.05900002,15.7840004,15.84700012,16.55900002,17.28700066,15.85900021,16.95700073,21.02300072,25.44400024,24.26300049
